BC1	ko:K01579	19
BC1	ko:K01580	78
BC1	ko:K01581	46
BC1	ko:K01582	4
BC1	ko:K01583	1
BC1	ko:K01584	41
BC1	ko:K01585	57
BC1	ko:K01586	125
BC1	ko:K01588	25
BC1	ko:K01589	61
BC1	ko:K01590	3
BC1	ko:K01591	51
BC1	ko:K01593	110
BC1	ko:K01594	2
BC1	ko:K01595	123
BC1	ko:K01596	124
BC1	ko:K01598	10
BC1	ko:K01599	101
BC1	ko:K01601	50
BC1	ko:K01602	21
BC1	ko:K01607	91
BC1	ko:K01608	8
BC1	ko:K01609	74
BC1	ko:K01610	64
BC1	ko:K01611	6
BC1	ko:K01612	4
BC1	ko:K01613	47
BC1	ko:K01616	48
BC1	ko:K01617	12
BC1	ko:K01618	1
BC1	ko:K01619	53
BC1	ko:K01620	95
BC1	ko:K01621	282
BC1	ko:K01623	57
BC1	ko:K01624	45
BC1	ko:K01625	22
BC1	ko:K01626	105
BC1	ko:K01627	41
BC1	ko:K01628	82
BC1	ko:K01629	16
BC1	ko:K01630	31
BC1	ko:K01631	8
BC1	ko:K01633	20
BC1	ko:K01634	20
BC1	ko:K01635	21
BC1	ko:K01637	66
BC1	ko:K01638	136
BC1	ko:K01639	2
BC1	ko:K01640	55
BC1	ko:K01641	2
BC1	ko:K01643	1
BC1	ko:K01644	94
BC1	ko:K01647	214
BC1	ko:K01649	243
BC1	ko:K01652	604
BC1	ko:K01653	51
BC1	ko:K01654	32
BC1	ko:K01656	7
BC1	ko:K01657	150
BC1	ko:K01658	80
BC1	ko:K01659	22
BC1	ko:K01661	49
BC1	ko:K01662	136
BC1	ko:K01663	7
BC1	ko:K01664	33
BC1	ko:K01665	45
BC1	ko:K01666	18
BC1	ko:K01667	12
BC1	ko:K01668	1
BC1	ko:K01669	42
BC1	ko:K01671	2
BC1	ko:K01673	94
BC1	ko:K01674	20
BC1	ko:K01676	59
BC1	ko:K01677	4
BC1	ko:K01678	21
BC1	ko:K01679	162
BC1	ko:K01681	262
BC1	ko:K01682	3
BC1	ko:K01683	2
BC1	ko:K01684	76
BC1	ko:K01685	44
BC1	ko:K01686	47
BC1	ko:K01687	229
BC1	ko:K01689	164
BC1	ko:K01690	13
BC1	ko:K01692	249
BC1	ko:K01693	52
BC1	ko:K01694	4
BC1	ko:K01695	64
BC1	ko:K01696	128
BC1	ko:K01697	37
BC1	ko:K01698	86
BC1	ko:K01699	19
BC1	ko:K01702	12
BC1	ko:K01703	164
BC1	ko:K01704	84
BC1	ko:K01705	6
BC1	ko:K01706	23
BC1	ko:K01707	8
BC1	ko:K01708	14
BC1	ko:K01709	33
BC1	ko:K01710	264
BC1	ko:K01711	119
BC1	ko:K01712	92
BC1	ko:K01713	4
BC1	ko:K01714	196
BC1	ko:K01715	52
BC1	ko:K01716	18
BC1	ko:K01719	68
BC1	ko:K01720	90
BC1	ko:K01721	36
BC1	ko:K01724	55
BC1	ko:K01725	18
BC1	ko:K01727	6
BC1	ko:K01728	9
BC1	ko:K01729	15
BC1	ko:K01730	14
