BC2	GH65	210
BC2	GH66	23
BC2	GH68	2
BC2	GH7	2
BC2	GH73	2
BC2	GH74	11
BC2	GH76	8
BC2	GH77	313
BC2	GH8	19
BC2	GH82	1
BC2	GH88	25
BC2	GH9	661
BC2	GH94	315
BC2	GH95	83
BC2	GH97	2
BC2	GH99	3
BC2	GT1	50
BC2	GT10	2
BC2	GT14	3
BC2	GT15	2
BC2	GT17	4
BC2	GT19	108
BC2	GT2	1527
BC2	GT20	275
BC2	GT21	169
BC2	GT22	8
BC2	GT24	2
BC2	GT25	18
BC2	GT26	130
BC2	GT28	226
BC2	GT3	24
BC2	GT30	111
BC2	GT33	5
BC2	GT34	4
BC2	GT35	600
BC2	GT36	99
BC2	GT39	93
BC2	GT4	1122
BC2	GT41	19
BC2	GT48	9
BC2	GT5	215
BC2	GT51	503
BC2	GT56	2
BC2	GT57	4
BC2	GT59	2
BC2	GT62	4
BC2	GT66	11
BC2	GT69	2
BC2	GT7	2
BC2	GT70	6
BC2	GT71	7
BC2	GT75	1
BC2	GT76	3
BC2	GT8	2
BC2	GT81	90
BC2	GT84	295
BC2	GT85	10
BC2	GT87	93
BC2	GT89	23
BC2	GT9	182
BC2	GT91	2
BC2	PL11	25
BC2	PL4	25
BC2	PL8	26
BC3	AA10	8
BC3	AA9	1
BC3	CBM1	3
BC3	CBM15	9
BC3	CBM18	2
BC3	CBM20	14
BC3	CBM42	56
BC3	CBM43	1
BC3	CBM48	1536
BC3	CBM5	7
BC3	CBM50	5
BC3	CBM73	8
BC3	CE1	134
BC3	CE10	421
BC3	GH1	21
BC3	GH101	15
BC3	GH102	32
BC3	GH103	90
BC3	GH105	24
BC3	GH116	119
BC3	GH121	6
BC3	GH13	3069
BC3	GH130	62
BC3	GH15	402
BC3	GH16	4
BC3	GH17	1
BC3	GH18	242
BC3	GH19	34
BC3	GH2	1
BC3	GH20	209
BC3	GH23	255
BC3	GH26	52
BC3	GH27	4
BC3	GH28	8
BC3	GH29	297
BC3	GH3	915
BC3	GH30	130
BC3	GH31	794
BC3	GH32	87
BC3	GH33	110
BC3	GH37	118
BC3	GH38	320
BC3	GH39	50
BC3	GH4	1
BC3	GH43	235
BC3	GH47	17
BC3	GH5	848
BC3	GH51	288
BC3	GH52	4
BC3	GH54	56
BC3	GH57	111
BC3	GH59	11
BC3	GH6	41
BC3	GH63	13
BC3	GH65	268
BC3	GH66	29
BC3	GH68	4
BC3	GH73	2
BC3	GH74	2
BC3	GH76	11
BC3	GH77	372
BC3	GH8	36
BC3	GH82	3
BC3	GH88	44
BC3	GH9	792
BC3	GH94	387
BC3	GH95	139
BC3	GH97	6
BC3	GH99	1
BC3	GT1	71
BC3	GT10	3
BC3	GT13	2
BC3	GT14	1
BC3	GT15	8
BC3	GT17	10
BC3	GT19	109
BC3	GT2	1854
BC3	GT20	316
BC3	GT21	176
BC3	GT22	14
BC3	GT24	7
BC3	GT25	28
BC3	GT26	148
BC3	GT27	8
BC3	GT28	282
BC3	GT29	2
BC3	GT3	42
BC3	GT30	150
BC3	GT32	4
BC3	GT33	5
BC3	GT34	6
BC3	GT35	752
BC3	GT36	121
BC3	GT39	67
BC3	GT4	1495
BC3	GT40	2
BC3	GT41	22
BC3	GT48	7
BC3	GT5	277
BC3	GT51	739
BC3	GT57	4
BC3	GT58	2
BC3	GT6	2
BC3	GT62	4
BC3	GT66	20
BC3	GT69	3
BC3	GT7	2
BC3	GT70	4
BC3	GT71	6
BC3	GT75	2
BC3	GT76	4
BC3	GT8	6
BC3	GT81	107
BC3	GT84	342
BC3	GT85	11
BC3	GT87	97
BC3	GT89	23
BC3	GT9	188
BC3	PL11	24
BC3	PL12	3
BC3	PL21	2
BC3	PL4	29
BC3	PL8	17
BC4	AA10	4
BC4	CBM15	9
BC4	CBM42	16
BC4	CBM48	567
BC4	CBM50	6
BC4	CBM6	4
BC4	CBM73	4
BC4	CE1	50
BC4	CE10	181
BC4	GH1	12
BC4	GH101	3
BC4	GH102	17
BC4	GH103	35
BC4	GH105	4
BC4	GH116	60
BC4	GH121	2
BC4	GH13	1102
BC4	GH130	16
BC4	GH15	141
BC4	GH16	2
BC4	GH18	79
BC4	GH19	10
BC4	GH20	76
BC4	GH23	100
